sace_code,name,department,municipio,localidad,zone,school_type,cycle,administration,enrollment_2024
132300020,ADRIANA BARAHONA,LEMPIRA,TALGUA,TALGUA,URBANA,COMÚN,PREBÁSICA,GUBERNAMENTAL,26
132000003,ALBERTO GALEANO,LEMPIRA,SAN RAFAEL,SAN JOSÉ LEMPIRA,RURAL,CENTRO DE EDUCACIÓN BÁSICA (C.E.B),BÁSICA I CICLO,GUBERNAMENTAL,269
130100015,ALBERTO GALEANO TREJO,LEMPIRA,GRACIAS,EL SILE,RURAL,CENTRO DE EDUCACIÓN BÁSICA (C.E.B),BÁSICA I CICLO,GUBERNAMENTAL,167
131300056,ALBERTO GALEANO TREJO,LEMPIRA,LEPAERA,LEPAERA,URBANA,COMÚN,BÁSICA III CICLO,GUBERNAMENTAL,960
130800005,ALBERTO MEMBREÑO,LEMPIRA,LA CAMPA,EL MEZCALILLO,RURAL,CENTRO DE EDUCACIÓN BÁSICA (C.E.B),BÁSICA I CICLO,GUBERNAMENTAL,125
130600132,ALEGRES NIÑOS,LEMPIRA,GUALCINCE,GUACUAL,RURAL,CENTRO C. DE EDUCACIÓN PREBÁSICA (CCEPREB),PREBÁSICA,GUBERNAMENTAL,7
130900148,ALEGRIA INFANTIL,LEMPIRA,LA IGUALA,LOS LLANOS,URBANA,PROHECO,PREBÁSICA,GUBERNAMENTAL,16
132000013,ALEJANDRINA BAUTISTA DE ROSA,LEMPIRA,SAN RAFAEL,SAN PEDRITO,RURAL,COMÚN,BÁSICA I CICLO,GUBERNAMENTAL,24
132100021,ALEJANDRO ALFARO ARRIAGA,LEMPIRA,SAN SEBASTIAN,SAN ISIDRO,RURAL,CENTRO DE EDUCACIÓN BÁSICA (C.E.B),BÁSICA I CICLO,GUBERNAMENTAL,40
130900058,ALEJANDRO PONCE AMAYA,LEMPIRA,LA IGUALA,LOS TABLONES,RURAL,CENTRO DE EDUCACIÓN COMUNITARIA (PROHECO),BÁSICA I CICLO,GUBERNAMENTAL,81
131100067,ALEXIS RAMOS PAZ,LEMPIRA,LA UNION,EL SITIO,RURAL,CENTRO DE EDUCACIÓN COMUNITARIA (PROHECO),BÁSICA I CICLO,GUBERNAMENTAL,18
131600091,ALFA,LEMPIRA,SAN ANDRES,CENALACA,RURAL,CENTRO C. DE EDUCACIÓN PREBÁSICA (CCEPREB),PREBÁSICA,GUBERNAMENTAL,7
131300179,ALFA Y OMEGA,LEMPIRA,LEPAERA,LEPAERA,URBANA,PROHECO,PREBÁSICA,GUBERNAMENTAL,16
130100302,ALFASIC DE HONDURAS,LEMPIRA,GRACIAS,GRACIAS,URBANA,ALFASIC,BÁSICA II CICLO,NO GUBERNAMENTAL,209
130900029,ALFONSO XIII,LEMPIRA,LA IGUALA,QUIOCO,RURAL,COMÚN,BÁSICA I CICLO,GUBERNAMENTAL,87
131300009,ALFONSO XIII,LEMPIRA,LEPAERA,OCOTE CHACHO,RURAL,CENTRO DE EDUCACIÓN BÁSICA (C.E.B),BÁSICA I CICLO,GUBERNAMENTAL,66
132400017,ALFONZO PINEDA,LEMPIRA,TAMBLA,EL ZARZAL,RURAL,CENTRO DE EDUCACIÓN COMUNITARIA (PROHECO),BÁSICA I CICLO,GUBERNAMENTAL,26
131100066,ALFREDO CASTELLANOS,LEMPIRA,LA UNION,LAS PEÑAS,RURAL,CENTRO DE EDUCACIÓN COMUNITARIA (PROHECO),BÁSICA I CICLO,GUBERNAMENTAL,30
130500168,ALMA OTILIA ENAMORADO,LEMPIRA,ERANDIQUE,GUATINCARA,RURAL,PROHECO,PREBÁSICA,GUBERNAMENTAL,23
130100001,ALVARO CONTRERAS,LEMPIRA,GRACIAS,SAN JOSÉ DEL ALTO,RURAL,COMÚN,BÁSICA I CICLO,GUBERNAMENTAL,62
131000004,ALVARO CONTRERAS,LEMPIRA,LAS FLORES,NUEVA ESPERANZA,RURAL,CENTRO DE EDUCACIÓN BÁSICA (C.E.B),BÁSICA I CICLO,GUBERNAMENTAL,155
131500012,ALVARO CONTRERAS,LEMPIRA,PIRAERA,SAN JERÓNIMO,RURAL,CENTRO DE EDUCACIÓN BÁSICA (C.E.B),BÁSICA I CICLO,GUBERNAMENTAL,67
132800009,ALVARO CONTRERAS,LEMPIRA,SAN MARCOS DE CAIQUIN,COALACA,RURAL,COMÚN,BÁSICA I CICLO,GUBERNAMENTAL,64
130500179,AMALIA DE LEMUS,LEMPIRA,ERANDIQUE,SAN ANTONIO VALLE,RURAL,CENTRO C. DE EDUCACIÓN PREBÁSICA (CCEPREB),PREBÁSICA,GUBERNAMENTAL,6
132500017,AMALIA PINEDA MADRID,LEMPIRA,TOMALA,TOMALÁ,URBANA,COMÚN,PREBÁSICA,GUBERNAMENTAL,42
130100055,AMANECER,LEMPIRA,GRACIAS,GRACIAS,RURAL,COMÚN,PREBÁSICA,GUBERNAMENTAL,45
132300046,AMIGO DE LOS NIÑOS,LEMPIRA,TALGUA,EL CAMALOTE,RURAL,CENTRO C. DE EDUCACIÓN PREBÁSICA (CCEPREB),PREBÁSICA,GUBERNAMENTAL,8
132000047,AMISTAD Y TRABAJO,LEMPIRA,SAN RAFAEL,SAN RAFAEL,RURAL,CENTRO C. DE EDUCACIÓN PREBÁSICA (CCEPREB),PREBÁSICA,GUBERNAMENTAL,13
131300160,AMOR Y PAZ,LEMPIRA,LEPAERA,MISIORA,RURAL,CENTRO C. DE EDUCACIÓN PREBÁSICA (CCEPREB),PREBÁSICA,GUBERNAMENTAL,5
131100049,ANA LUISA DE REYES,LEMPIRA,LA UNION,LA UNIÓN,RURAL,PROHECO,PREBÁSICA,GUBERNAMENTAL,15
130100313,ANA ROSALINDA GARCIA DE HERNANDEZ,LEMPIRA,GRACIAS,EL RODEO,RURAL,COMÚN,PREBÁSICA,GUBERNAMENTAL,16
131400028,ANDRES LAINEZ,LEMPIRA,MAPULACA,LOS PLANES,RURAL,PROHECO,PREBÁSICA,GUBERNAMENTAL,34
130700015,ANDRES ROMERO,LEMPIRA,GUARITA,GUARITA,RURAL,COMÚN,BÁSICA I CICLO,GUBERNAMENTAL,15
131500140,ANGEL ARTURO DIAZ,LEMPIRA,PIRAERA,PIRAERA,RURAL,PROHECO,PREBÁSICA,GUBERNAMENTAL,23
130900249,ANGEL DOMINGO CORTEZ CALLEJAS,LEMPIRA,LA IGUALA,QUIOCO,RURAL,PROHECO,PREBÁSICA,GUBERNAMENTAL,16
130900256,ANGEL DOMINGO CORTEZ CALLEJAS,LEMPIRA,LA IGUALA,POTRERILLOS,URBANA,CENTRO C. DE EDUCACIÓN PREBÁSICA (CCEPREB),PREBÁSICA,GUBERNAMENTAL,7
130100007,ANGEL G. HERNANDEZ,LEMPIRA,GRACIAS,EL ZAPOTE,RURAL,COMÚN,BÁSICA I CICLO,GUBERNAMENTAL,91
130100049,ANGEL MARIA NAVARRO,LEMPIRA,GRACIAS,GRACIAS,URBANA,COMÚN,PREBÁSICA,GUBERNAMENTAL,182
130500009,ANGEL MARIA NAVARRO,LEMPIRA,ERANDIQUE,EL CARRIZAL,RURAL,C.E.B. - E.I.B.,BÁSICA I CICLO,GUBERNAMENTAL,168
132100023,ANGEL MUÑOZ SERRANO,LEMPIRA,SAN SEBASTIAN,AGUA FRÍA,RURAL,COMÚN,BÁSICA I CICLO,GUBERNAMENTAL,53
130500049,ANIBAL SALVADOR CRUZ,LEMPIRA,ERANDIQUE,CONCEPCIÓN O BARRIO NUEVO,RURAL,CENTRO DE EDUCACIÓN COMUNITARIA (PROHECO),BÁSICA I CICLO,GUBERNAMENTAL,55
130200061,ANTONIO AMAYA GOMEZ,LEMPIRA,BELEN,BELÉN,RURAL,COMÚN,BÁSICA I CICLO,GUBERNAMENTAL,18
130600021,ANTONIO BERMUDEZ MEZA,LEMPIRA,GUALCINCE,SAN MARCOS MORA,RURAL,COMÚN,BÁSICA I CICLO,GUBERNAMENTAL,35
131500004,ANTONIO CRUZ CASTRO,LEMPIRA,PIRAERA,SANTA CRUZ,RURAL,COMÚN,BÁSICA I CICLO,GUBERNAMENTAL,90
130900033,ANTONIO JEREZ DAVILA,LEMPIRA,LA IGUALA,LA IGUALA,URBANA,COMÚN,PREBÁSICA,GUBERNAMENTAL,26
131100112,ANTONIO PERDOMO CALIX,LEMPIRA,LA UNION,LA UNIÓN,RURAL,CENTRO DE EDUCACIÓN COMUNITARIA (PROHECO),BÁSICA I CICLO,GUBERNAMENTAL,36
132800003,ANTONIO R. VALLEJO,LEMPIRA,SAN MARCOS DE CAIQUIN,SAN MARCOS DE CAIQUIN,RURAL,CENTRO DE EDUCACIÓN BÁSICA (C.E.B),BÁSICA I CICLO,GUBERNAMENTAL,159
131000048,ARBOL DE VIDA,LEMPIRA,LAS FLORES,MARIPOSAS,RURAL,PROHECO,PREBÁSICA,GUBERNAMENTAL,15
132300040,ARCO IRIS DE AMOR,LEMPIRA,TALGUA,TALGUA,RURAL,CENTRO C. DE EDUCACIÓN PREBÁSICA (CCEPREB),PREBÁSICA,GUBERNAMENTAL,5
130100254,ARCO IRIS DE NIÑOS,LEMPIRA,GRACIAS,MONTAÑA VERDE,RURAL,CENTRO C. DE EDUCACIÓN PREBÁSICA (CCEPREB),PREBÁSICA,GUBERNAMENTAL,5
130100096,ARCOIRIS,LEMPIRA,GRACIAS,SAN JOSÉ DEL ALTO,RURAL,COMÚN,PREBÁSICA,GUBERNAMENTAL,16
131500013,ARGENTINA DIAZ LOZANO,LEMPIRA,PIRAERA,SAN SEBASTIÁN,RURAL,COMÚN,BÁSICA I CICLO,GUBERNAMENTAL,88
132300034,ARGENTINA REYES,LEMPIRA,TALGUA,SAN RAMÓN,RURAL,CENTRO DE EDUCACIÓN COMUNITARIA (PROHECO),BÁSICA I CICLO,GUBERNAMENTAL,13
132100007,ARMANDO ESCALON,LEMPIRA,SAN SEBASTIAN,SAN SEBASTIÁN,RURAL,COMÚN,BÁSICA I CICLO,GUBERNAMENTAL,34
131000068,ARNALDO GUERRA,LEMPIRA,LAS FLORES,LAS FLORES,RURAL,CENTRO DE EDUCACIÓN COMUNITARIA (PROHECO),BÁSICA I CICLO,GUBERNAMENTAL,24
131300176,ARNALDO POSADAS,LEMPIRA,LEPAERA,LEPAERA,URBANA,COMÚN,PREBÁSICA,GUBERNAMENTAL,25
130300011,ARNULFO ALEMAN AVILA,LEMPIRA,CANDELARIA,SAN FRANCISCO,RURAL,COMÚN,BÁSICA I CICLO,GUBERNAMENTAL,22
131200067,ARNULFO RODRIGUEZ ESCOBAR,LEMPIRA,LA VIRTUD,LA VIRTUD,RURAL,PROHECO,PREBÁSICA,GUBERNAMENTAL,20
131500090,ARTURO ALVAREZ CALDERON,LEMPIRA,PIRAERA,LAS MORAS,RURAL,COMÚN,BÁSICA I CICLO,GUBERNAMENTAL,97
131300071,ARTURO LARA PANIAGUA,LEMPIRA,LEPAERA,LA JAGUA,RURAL,CENTRO DE EDUCACIÓN COMUNITARIA (PROHECO),BÁSICA I CICLO,GUBERNAMENTAL,18
130900024,ARTURO OQUELI,LEMPIRA,LA IGUALA,LAS PILAS,RURAL,COMÚN,BÁSICA I CICLO,GUBERNAMENTAL,50
132100008,AUGUSTO C. COELLO,LEMPIRA,SAN SEBASTIAN,SAN SEBASTIÁN,RURAL,COMÚN,BÁSICA I CICLO,GUBERNAMENTAL,105
132200028,AUGUSTO C. COELLO,LEMPIRA,SANTA CRUZ,CANDELARIA,RURAL,CENTRO DE EDUCACIÓN COMUNITARIA (PROHECO),BÁSICA I CICLO,GUBERNAMENTAL,26
131800006,AVANCE,LEMPIRA,SAN JUAN GUARITA,LOS HORCONES,RURAL,CENTRO DE EDUCACIÓN BÁSICA (C.E.B),BÁSICA I CICLO,GUBERNAMENTAL,25
131100017,BALBINO PERDOMO,LEMPIRA,LA UNION,LA UNIÓN,URBANA,COMÚN,PREBÁSICA,GUBERNAMENTAL,85
130600118,BALSAMINA SANCHEZ,LEMPIRA,GUALCINCE,GUALCEA,RURAL,PROHECO,PREBÁSICA,GUBERNAMENTAL,22
130500038,BARBARA REYES MENBREÑO,LEMPIRA,ERANDIQUE,LA LAGUNA,RURAL,COMÚN,PREBÁSICA,GUBERNAMENTAL,16
130200003,BARTOLOME DE LAS CASAS,LEMPIRA,BELEN,LOS PLANES DE OJUERA,RURAL,CENTRO DE EDUCACIÓN BÁSICA (C.E.B),BÁSICA I CICLO,GUBERNAMENTAL,173
132700002,BELARMINO PERDOMO,LEMPIRA,VIRGINIA,CELILAC,RURAL,COMÚN,BÁSICA I CICLO,GUBERNAMENTAL,9
131000007,BELARMINO VARGAS,LEMPIRA,LAS FLORES,TEPUSUNA,RURAL,COMÚN,BÁSICA I CICLO,GUBERNAMENTAL,56
132100020,BELARMINO VARGAS,LEMPIRA,SAN SEBASTIAN,SAN ISIDRO,RURAL,COMÚN,BÁSICA I CICLO,GUBERNAMENTAL,73
130900014,BENIGNO  PEREZ,LEMPIRA,LA IGUALA,LA IGUALA,RURAL,COMÚN,BÁSICA I CICLO,GUBERNAMENTAL,105
130900022,BENIGNO PEREZ,LEMPIRA,LA IGUALA,EL MANGO,RURAL,COMÚN,BÁSICA I CICLO,GUBERNAMENTAL,61
130400060,BERNARDINA HENRIQUEZ,LEMPIRA,COLOLACA,COLOLACA,RURAL,CENTRO DE EDUCACIÓN COMUNITARIA (PROHECO),BÁSICA I CICLO,GUBERNAMENTAL,19
130400058,BERNARDINA HENRRIQUEZ,LEMPIRA,COLOLACA,COLOLACA,RURAL,CENTRO DE EDUCACIÓN COMUNITARIA (PROHECO),BÁSICA I CICLO,GUBERNAMENTAL,12
130600005,BERNARDO DE OHIGGINSS,LEMPIRA,GUALCINCE,SAN MARCOS CERIQUE,RURAL,CENTRO DE EDUCACIÓN BÁSICA (C.E.B),BÁSICA I CICLO,GUBERNAMENTAL,50
131700011,BERNARDO GALINDO GALINDO,LEMPIRA,SAN FRANCISCO,CONCORDIA,RURAL,COMÚN,BÁSICA I CICLO,GUBERNAMENTAL,36
131500098,BERTA ISABEL CACERES FLORES,LEMPIRA,PIRAERA,SAN SEBASTIÁN,RURAL,COMÚN - E.I.B.,PREBÁSICA,GUBERNAMENTAL,20
130500052,BERTHA MEMBREÑO,LEMPIRA,ERANDIQUE,AZACUALPA GRANDE,RURAL,PROHECO,PREBÁSICA,GUBERNAMENTAL,15
131900043,BESSIE DE REINA,LEMPIRA,SAN MANUEL DE COLOHETE,SAN MANUEL COLOHETE,RURAL,COMÚN,PREBÁSICA,GUBERNAMENTAL,14
132000071,BLANCA JULIA FLORES MEJIA,LEMPIRA,SAN RAFAEL,SAN JOSÉ LEMPIRA,RURAL,CENTRO DE EDUCACIÓN COMUNITARIA (PROHECO),BÁSICA I CICLO,GUBERNAMENTAL,34
130500174,BLANCA PEREZ,LEMPIRA,ERANDIQUE,GUATINCARA,RURAL,CENTRO C. DE EDUCACIÓN PREBÁSICA (CCEPREB),PREBÁSICA,GUBERNAMENTAL,5
131300140,BLANCA VELIA CACERES,LEMPIRA,LEPAERA,LEPAERA,RURAL,COMÚN,BÁSICA I CICLO,GUBERNAMENTAL,32
130100069,BOSQUE INFANTIL,LEMPIRA,GRACIAS,CATULACA,RURAL,COMÚN,PREBÁSICA,GUBERNAMENTAL,47
130200074,BOSQUE INFANTIL,LEMPIRA,BELEN,BELÉN,RURAL,CEPB,PREBÁSICA,GUBERNAMENTAL,24
130900212,BOSQUE INFANTIL,LEMPIRA,LA IGUALA,LA IGUALA,RURAL,PROHECO - E.I.B.,PREBÁSICA,GUBERNAMENTAL,24
131000044,BOSQUE INFANTIL,LEMPIRA,LAS FLORES,MONTE DE LA VIRGEN,RURAL,COMÚN,PREBÁSICA,GUBERNAMENTAL,17
132300031,BOSQUE INFANTIL,LEMPIRA,TALGUA,LA CAFETALERA,RURAL,CENTRO C. DE EDUCACIÓN PREBÁSICA (CCEPREB),PREBÁSICA,GUBERNAMENTAL,6
132000057,BRASSAVOLA NACIONAL,LEMPIRA,SAN RAFAEL,SAN ANTONIO,RURAL,PROHECO,PREBÁSICA,GUBERNAMENTAL,16
130700001,BRAULIO CERRANO,LEMPIRA,GUARITA,SANTO TOMÁS CHINQUÍN,RURAL,CENTRO DE EDUCACIÓN BÁSICA (C.E.B),BÁSICA I CICLO,GUBERNAMENTAL,36
132800062,BRILLANTE PORVENIR,LEMPIRA,SAN MARCOS DE CAIQUIN,LA AZACUALPA,RURAL,CENTRO C. DE EDUCACIÓN PREBÁSICA (CCEPREB),PREBÁSICA,GUBERNAMENTAL,21
131600025,BRISAS AGRADABLES,LEMPIRA,SAN ANDRES,SOSOAL,RURAL,COMÚN - E.I.B.,PREBÁSICA,GUBERNAMENTAL,18
131600104,BRISAS AGRADABLES,LEMPIRA,SAN ANDRES,SAN SIMÓN,URBANA,CENTRO C. DE EDUCACIÓN PREBÁSICA (CCEPREB),PREBÁSICA,GUBERNAMENTAL,18
130100093,BRISAS DE CELAQUE,LEMPIRA,GRACIAS,CAMPUCA O EL CAMALOTE,RURAL,PROHECO,PREBÁSICA,GUBERNAMENTAL,28
131600094,BRISAS DE CONGOLON,LEMPIRA,SAN ANDRES,SAN ANDRÉS,RURAL,CENTRO C. DE EDUCACIÓN PREBÁSICA (CCEPREB),PREBÁSICA,GUBERNAMENTAL,6
130500063,BRISAS DE ERAYOCLA,LEMPIRA,ERANDIQUE,CONCEPCIÓN O BARRIO NUEVO,RURAL,PROHECO - E.I.B.,BÁSICA I CICLO,GUBERNAMENTAL,42
130500141,BRISAS DE LA MINA,LEMPIRA,ERANDIQUE,SAN ANTONIO MONTAÑA,RURAL,PROHECO,PREBÁSICA,GUBERNAMENTAL,15
131900207,BRISAS DE ORO,LEMPIRA,SAN MANUEL DE COLOHETE,SAN MANUEL COLOHETE,RURAL,CENTRO C. DE EDUCACIÓN PREBÁSICA (CCEPREB),PREBÁSICA,GUBERNAMENTAL,5
132200040,BRISAS DE ORO,LEMPIRA,SANTA CRUZ,SANTA ROSA,RURAL,CENTRO C. DE EDUCACIÓN PREBÁSICA (CCEPREB),PREBÁSICA,GUBERNAMENTAL,13
132200032,BRISAS DE ORO,LEMPIRA,SANTA CRUZ,SAN PEDRO,RURAL,CENTRO DE EDUCACIÓN COMUNITARIA (PROHECO),BÁSICA I CICLO,GUBERNAMENTAL,41
131700031,BRISAS DE SAN JUAN,LEMPIRA,SAN FRANCISCO,CONCORDIA,RURAL,CENTRO DE EDUCACIÓN COMUNITARIA (PROHECO),BÁSICA I CICLO,GUBERNAMENTAL,14
132100090,BRISAS DEL MAÑANA,LEMPIRA,SAN SEBASTIAN,AGUA FRÍA,RURAL,PROHECO,PREBÁSICA,GUBERNAMENTAL,16
131600167,BRISAS DEL PORTILLO,LEMPIRA,SAN ANDRES,SAN ANDRÉS,RURAL,CENTRO DE EDUCACIÓN COMUNITARIA (PROHECO),BÁSICA I CICLO,GUBERNAMENTAL,22
131300092,BRISAS DEL PUCA,LEMPIRA,LEPAERA,CEMENTERA,RURAL,CENTRO DE EDUCACIÓN COMUNITARIA (PROHECO),BÁSICA I CICLO,GUBERNAMENTAL,102
130500072,BRISAS DEL RIO,LEMPIRA,ERANDIQUE,VALLE DE LA CRUZ,RURAL,CENTRO C. DE EDUCACIÓN PREBÁSICA (CCEPREB),PREBÁSICA,GUBERNAMENTAL,11
131500145,BRISAS DEL RIO,LEMPIRA,PIRAERA,PIRAERA,RURAL,CENTRO C. DE EDUCACIÓN PREBÁSICA (CCEPREB),PREBÁSICA,GUBERNAMENTAL,17
130200010,BRISAS DEL RIO DE PLATA,LEMPIRA,BELEN,EL CARRIZAL,RURAL,CENTRO DE EDUCACIÓN COMUNITARIA (PROHECO),BÁSICA I CICLO,GUBERNAMENTAL,54
130500037,BRISAS DEL SOCORRO,LEMPIRA,ERANDIQUE,LA LAGUNA,RURAL,CENTRO DE EDUCACIÓN COMUNITARIA (PROHECO),BÁSICA I CICLO,GUBERNAMENTAL,53
131900030,BRISAS DEL VALLE,LEMPIRA,SAN MANUEL DE COLOHETE,SAN MANUEL COLOHETE,RURAL,COMÚN,PREBÁSICA,GUBERNAMENTAL,15
131700010,BRUNO CASTELLANOS VALLE,LEMPIRA,SAN FRANCISCO,MARQUIRA,RURAL,COMÚN,BÁSICA I CICLO,GUBERNAMENTAL,44
132200043,BRUNO HERNANDEZ,LEMPIRA,SANTA CRUZ,SAN PEDRO,RURAL,CENTRO C. DE EDUCACIÓN PREBÁSICA (CCEPREB),PREBÁSICA,GUBERNAMENTAL,5
131100115,BUEN AMANECER,LEMPIRA,LA UNION,LA UNIÓN,RURAL,CENTRO C. DE EDUCACIÓN PREBÁSICA (CCEPREB),PREBÁSICA,GUBERNAMENTAL,10
131100058,BUEN DESPERTAR,LEMPIRA,LA UNION,GUALCIRAS,RURAL,CENTRO C. DE EDUCACIÓN PREBÁSICA (CCEPREB),PREBÁSICA,GUBERNAMENTAL,7
132100071,BUEN DESPERTAR,LEMPIRA,SAN SEBASTIAN,SAN SEBASTIÁN,RURAL,CENTRO C. DE EDUCACIÓN PREBÁSICA (CCEPREB),PREBÁSICA,GUBERNAMENTAL,7
132800061,BUENA VISTA,LEMPIRA,SAN MARCOS DE CAIQUIN,LAGUNA SECA,RURAL,CENTRO C. DE EDUCACIÓN PREBÁSICA (CCEPREB),PREBÁSICA,GUBERNAMENTAL,11
131300094,BUENA VISTA,LEMPIRA,LEPAERA,LEPAERA,RURAL,CENTRO DE EDUCACIÓN COMUNITARIA (PROHECO),BÁSICA I CICLO,GUBERNAMENTAL,23
131300185,CAMINANDO HACIA EL FUTURO,LEMPIRA,LEPAERA,CONSOLACIÓN,RURAL,CENTRO C. DE EDUCACIÓN PREBÁSICA (CCEPREB),PREBÁSICA,GUBERNAMENTAL,15
130900169,CAMINANDO HACIA LA EDUCACION,LEMPIRA,LA IGUALA,TARAGUAL,RURAL,CENTRO C. DE EDUCACIÓN PREBÁSICA (CCEPREB),PREBÁSICA,GUBERNAMENTAL,8
130900213,CAMINO AL DESARROLLO,LEMPIRA,LA IGUALA,LA IGUALA,RURAL,PROHECO,PREBÁSICA,GUBERNAMENTAL,14
131600108,CAMINO AL EXITO,LEMPIRA,SAN ANDRES,SUNSUNLACA,RURAL,CENTRO C. DE EDUCACIÓN PREBÁSICA (CCEPREB),PREBÁSICA,GUBERNAMENTAL,3
131700095,CAMINOS DE ESPERANZA,LEMPIRA,SAN FRANCISCO,RORRUCA,RURAL,CENTRO C. DE EDUCACIÓN PREBÁSICA (CCEPREB),PREBÁSICA,GUBERNAMENTAL,5
130700085,CARITAS ALEGRES,LEMPIRA,GUARITA,GUARITA,RURAL,CENTRO C. DE EDUCACIÓN PREBÁSICA (CCEPREB),PREBÁSICA,GUBERNAMENTAL,6
132500096,CARITAS FELICES,LEMPIRA,TOMALA,TOMALÁ,RURAL,CENTRO C. DE EDUCACIÓN PREBÁSICA (CCEPREB),PREBÁSICA,GUBERNAMENTAL,7
131600208,CARITAS FELICES,LEMPIRA,SAN ANDRES,SAN ANDRÉS,RURAL,CENTRO C. DE EDUCACIÓN PREBÁSICA (CCEPREB),PREBÁSICA,GUBERNAMENTAL,2
132300016,CARLOS ALBERTO HERNANDEZ TORO,LEMPIRA,TALGUA,EL CAMALOTE,RURAL,COMÚN,BÁSICA I CICLO,GUBERNAMENTAL,21
130500188,CARLOS ARNALDO IGLESIAS,LEMPIRA,ERANDIQUE,EL CONAL,RURAL,PROHECO,PREBÁSICA,GUBERNAMENTAL,23
130500048,CARLOS ARNALDO IGLESIAS,LEMPIRA,ERANDIQUE,EL CONAL,RURAL,CENTRO DE EDUCACIÓN COMUNITARIA (PROHECO),BÁSICA I CICLO,GUBERNAMENTAL,68
130100045,CARLOS H DIAZ,LEMPIRA,GRACIAS,VILLAMI,RURAL,COMÚN,BÁSICA I CICLO,GUBERNAMENTAL,61
130400009,CARLOS HARTLING,LEMPIRA,COLOLACA,COLOLACA,RURAL,COMÚN,BÁSICA I CICLO,GUBERNAMENTAL,26
131700028,CARLOS HUMBERTO GIRON,LEMPIRA,SAN FRANCISCO,MARQUIRA,RURAL,COMÚN - E.I.B.,BÁSICA I CICLO,GUBERNAMENTAL,20
130300105,CARLOS ORLANDO ARGUETA,LEMPIRA,CANDELARIA,CANDELARIA,RURAL,PROHECO,PREBÁSICA,GUBERNAMENTAL,16
132100004,CARLOS R. CORTES,LEMPIRA,SAN SEBASTIAN,EL VOLCANCITO,RURAL,COMÚN,BÁSICA I CICLO,GUBERNAMENTAL,18
130800010,CARLOS ROBERTO FLORES,LEMPIRA,LA CAMPA,NUEVA ESPERANZA,RURAL,CENTRO DE EDUCACIÓN COMUNITARIA (PROHECO),BÁSICA I CICLO,GUBERNAMENTAL,74
131900023,CARLOS ROBERTO FLORES,LEMPIRA,SAN MANUEL DE COLOHETE,SAN MANUEL COLOHETE,RURAL,COMÚN - E.I.B.,BÁSICA I CICLO,GUBERNAMENTAL,42
130300032,CARLOS ROBERTO REINA,LEMPIRA,CANDELARIA,SAN FRANCISCO,RURAL,COMÚN,BÁSICA I CICLO,GUBERNAMENTAL,18
132600033,CARLOTA FLORES MEJIA,LEMPIRA,VALLADOLID,EL YUPURAL,RURAL,COMÚN,BÁSICA I CICLO,GUBERNAMENTAL,23
130800034,CARMEN ALVAREZ DE SANTOS,LEMPIRA,LA CAMPA,EL MEZCALILLO,RURAL,COMÚN,PREBÁSICA,GUBERNAMENTAL,15
131500026,CARMEN CASTRO BLANCO,LEMPIRA,PIRAERA,PIRAERA,URBANA,COMÚN,PREBÁSICA,GUBERNAMENTAL,38
132300035,CARMINDA FUNEZ TORRES,LEMPIRA,TALGUA,LAS LAJITAS,RURAL,CENTRO DE EDUCACIÓN COMUNITARIA (PROHECO),BÁSICA I CICLO,GUBERNAMENTAL,17
130500150,CARMINDA GOMEZ,LEMPIRA,ERANDIQUE,SAN ANTONIO MONTAÑA,RURAL,PROHECO,PREBÁSICA,GUBERNAMENTAL,12
131300074,CARRUSEL DE NIÑOS,LEMPIRA,LEPAERA,LA JAGUA,RURAL,COMÚN,PREBÁSICA,GUBERNAMENTAL,13
131700046,CASITA FELIZ,LEMPIRA,SAN FRANCISCO,SAN LUCAS,RURAL,CENTRO C. DE EDUCACIÓN PREBÁSICA (CCEPREB),PREBÁSICA,GUBERNAMENTAL,3
131100020,CASITA MUSICAL,LEMPIRA,LA UNION,GUALCIRAS,RURAL,COMÚN,PREBÁSICA,GUBERNAMENTAL,27
132000129,CATRACHITOS,LEMPIRA,SAN RAFAEL,SAN RAFAEL,RURAL,CENTRO C. DE EDUCACIÓN PREBÁSICA (CCEPREB),PREBÁSICA,GUBERNAMENTAL,7
132100022,CEB JUAN ALBERTO MELGAR C.,LEMPIRA,SAN SEBASTIAN,SAN ISIDRO,RURAL,COMÚN,BÁSICA I CICLO,GUBERNAMENTAL,54
131900065,CEB. ESPIRITU GRACIANO,LEMPIRA,SAN MANUEL DE COLOHETE,SAN MANUEL COLOHETE,URBANA,CENTRO DE EDUCACIÓN BÁSICA (C.E.B),BÁSICA I CICLO,GUBERNAMENTAL,209
130900251,CEFERINO VARGAS MARTINEZ,LEMPIRA,LA IGUALA,LA IGUALA,RURAL,PROHECO,PREBÁSICA,GUBERNAMENTAL,36
131900012,CELAQUE,LEMPIRA,SAN MANUEL DE COLOHETE,SAN MANUEL COLOHETE,RURAL,CENTRO DE EDUCACIÓN BÁSICA (C.E.B),BÁSICA I CICLO,GUBERNAMENTAL,60
132500081,CENDERO LUMINOSO,LEMPIRA,TOMALA,LOS ZUNCUYOS,RURAL,CENTRO C. DE EDUCACIÓN PREBÁSICA (CCEPREB),PREBÁSICA,GUBERNAMENTAL,11
